Phi[deg],Theta[deg],dB(GainTotal)
-18,-177,-11.1823
-17,-177,-11.1854
-16,-177,-11.1885
-15,-177,-11.1916
-14,-177,-11.1948
-13,-177,-11.198
-12,-177,-11.2012
-11,-177,-11.2045
-10,-177,-11.2078
-9,-177,-11.2111
-8,-177,-11.2144
-7,-177,-11.2178
-6,-177,-11.2212
-5,-177,-11.2246
-4,-177,-11.228
-3,-177,-11.2315
-2,-177,-11.235
-1,-177,-11.2385
0,-177,-11.2421
1,-177,-11.2456
2,-177,-11.2492
3,-177,-11.2528
4,-177,-11.2564
5,-177,-11.2601
6,-177,-11.2637
7,-177,-11.2674
8,-177,-11.2711
9,-177,-11.2748
10,-177,-11.2785
11,-177,-11.2822
12,-177,-11.286
13,-177,-11.2897
14,-177,-11.2935
15,-177,-11.2973
16,-177,-11.301
17,-177,-11.3048
18,-177,-11.3086
19,-177,-11.3124
20,-177,-11.3162
21,-177,-11.32
22,-177,-11.3238
23,-177,-11.3276
24,-177,-11.3314
25,-177,-11.3352
26,-177,-11.3389
27,-177,-11.3427
28,-177,-11.3465
29,-177,-11.3502
30,-177,-11.354
31,-177,-11.3577
32,-177,-11.3614
33,-177,-11.3651
34,-177,-11.3688
35,-177,-11.3725
36,-177,-11.3761
37,-177,-11.3797
38,-177,-11.3833
39,-177,-11.3869
40,-177,-11.3904
41,-177,-11.3939
42,-177,-11.3974
43,-177,-11.4008
44,-177,-11.4042
45,-177,-11.4076
46,-177,-11.4109
47,-177,-11.4142
48,-177,-11.4175
49,-177,-11.4207
50,-177,-11.4238
51,-177,-11.4269
52,-177,-11.43
53,-177,-11.433
54,-177,-11.4359
55,-177,-11.4388
56,-177,-11.4417
57,-177,-11.4445
58,-177,-11.4472
59,-177,-11.4499
60,-177,-11.4525
61,-177,-11.455
62,-177,-11.4575
63,-177,-11.4599
64,-177,-11.4622
65,-177,-11.4645
66,-177,-11.4666
67,-177,-11.4688
68,-177,-11.4708
69,-177,-11.4727
70,-177,-11.4746
71,-177,-11.4764
72,-177,-11.4782
73,-177,-11.4798
74,-177,-11.4813
75,-177,-11.4828
76,-177,-11.4842
77,-177,-11.4855
78,-177,-11.4867
79,-177,-11.4878
80,-177,-11.4889
81,-177,-11.4898
82,-177,-11.4907
83,-177,-11.4914
84,-177,-11.4921
85,-177,-11.4927
86,-177,-11.4932
87,-177,-11.4936
88,-177,-11.4939
89,-177,-11.4941
90,-177,-11.4942
91,-177,-11.4942
92,-177,-11.4941
93,-177,-11.494
94,-177,-11.4937
95,-177,-11.4933
96,-177,-11.4929
97,-177,-11.4923
98,-177,-11.4917
99,-177,-11.491
100,-177,-11.4901
101,-177,-11.4892
102,-177,-11.4882
103,-177,-11.4871
104,-177,-11.4859
105,-177,-11.4846
106,-177,-11.4833
107,-177,-11.4818
108,-177,-11.4802
109,-177,-11.4786
110,-177,-11.4769
111,-177,-11.4751
112,-177,-11.4732
113,-177,-11.4712
114,-177,-11.4692
115,-177,-11.467
116,-177,-11.4648
117,-177,-11.4625
118,-177,-11.4602
119,-177,-11.4577
120,-177,-11.4552
121,-177,-11.4526
122,-177,-11.45
123,-177,-11.4472
124,-177,-11.4445
125,-177,-11.4416
126,-177,-11.4387
127,-177,-11.4357
128,-177,-11.4327
129,-177,-11.4296
130,-177,-11.4264
131,-177,-11.4232
132,-177,-11.4199
133,-177,-11.4166
134,-177,-11.4132
135,-177,-11.4098
136,-177,-11.4064
137,-177,-11.4029
138,-177,-11.3993
139,-177,-11.3957
140,-177,-11.3921
141,-177,-11.3884
142,-177,-11.3848
143,-177,-11.381
144,-177,-11.3773
145,-177,-11.3735
146,-177,-11.3696
147,-177,-11.3658
148,-177,-11.3619
149,-177,-11.358
150,-177,-11.3541
151,-177,-11.3502
152,-177,-11.3462
153,-177,-11.3423
154,-177,-11.3383
155,-177,-11.3343
156,-177,-11.3303
157,-177,-11.3263
158,-177,-11.3223
159,-177,-11.3183
160,-177,-11.3142
161,-177,-11.3102
162,-177,-11.3062
163,-177,-11.3022
164,-177,-11.2981
165,-177,-11.2941
166,-177,-11.2901
167,-177,-11.2861
168,-177,-11.2821
169,-177,-11.2781
170,-177,-11.2741
171,-177,-11.2702
172,-177,-11.2662
173,-177,-11.2623
174,-177,-11.2584
175,-177,-11.2544
176,-177,-11.2506
177,-177,-11.2467
178,-177,-11.2428
179,-177,-11.239
180,-177,-11.2352
-180,-176,-11.208
-179,-176,-11.2031
-178,-176,-11.1983
-177,-176,-11.1935
-176,-176,-11.1887
-175,-176,-11.184
-174,-176,-11.1794
-173,-176,-11.1748
-172,-176,-11.1702
-171,-176,-11.1657
-170,-176,-11.1612
-169,-176,-11.1568
-168,-176,-11.1525
-167,-176,-11.1482
-166,-176,-11.1439
-165,-176,-11.1397
-164,-176,-11.1356
-163,-176,-11.1315
-162,-176,-11.1274
-161,-176,-11.1235
-160,-176,-11.1195
-159,-176,-11.1157
-158,-176,-11.1118
-157,-176,-11.1081
-156,-176,-11.1044
-155,-176,-11.1007
-154,-176,-11.0972
-153,-176,-11.0936
-152,-176,-11.0902
-151,-176,-11.0867
-150,-176,-11.0834
-149,-176,-11.0801
-148,-176,-11.0769
-147,-176,-11.0737
-146,-176,-11.0706
-145,-176,-11.0675
-144,-176,-11.0645
-143,-176,-11.0616
-142,-176,-11.0587
-141,-176,-11.0559
-140,-176,-11.0532
-139,-176,-11.0505
-138,-176,-11.0479
-137,-176,-11.0453
-136,-176,-11.0428
-135,-176,-11.0403
-134,-176,-11.038
-133,-176,-11.0356
-132,-176,-11.0334
-131,-176,-11.0312
-130,-176,-11.029
-129,-176,-11.027
-128,-176,-11.0249
-127,-176,-11.023
-126,-176,-11.0211
-125,-176,-11.0193
-124,-176,-11.0175
-123,-176,-11.0158
-122,-176,-11.0141
-121,-176,-11.0126
-120,-176,-11.011
-119,-176,-11.0096
-118,-176,-11.0082
-117,-176,-11.0068
-116,-176,-11.0055
-115,-176,-11.0043
-114,-176,-11.0032
-113,-176,-11.0021
-112,-176,-11.001
-111,-176,-11.0001
-110,-176,-10.9991
-109,-176,-10.9983
-108,-176,-10.9975
-107,-176,-10.9967
-106,-176,-10.9961
-105,-176,-10.9954
-104,-176,-10.9949
-103,-176,-10.9944
-102,-176,-10.9939
-101,-176,-10.9936
-100,-176,-10.9932
-99,-176,-10.993
-98,-176,-10.9928
-97,-176,-10.9926
-96,-176,-10.9925
-95,-176,-10.9925
-94,-176,-10.9925
-93,-176,-10.9926
-92,-176,-10.9927
-91,-176,-10.9929
-90,-176,-10.9932
-89,-176,-10.9935
-88,-176,-10.9938
-87,-176,-10.9943
-86,-176,-10.9947
-85,-176,-10.9953
-84,-176,-10.9958
-83,-176,-10.9965
-82,-176,-10.9972
-81,-176,-10.9979
-80,-176,-10.9987
-79,-176,-10.9996
-78,-176,-11.0005
-77,-176,-11.0014
-76,-176,-11.0024
-75,-176,-11.0035
-74,-176,-11.0046
-73,-176,-11.0058
-72,-176,-11.007
-71,-176,-11.0082
-70,-176,-11.0095
-69,-176,-11.0109
-68,-176,-11.0123
-67,-176,-11.0138
-66,-176,-11.0153
-65,-176,-11.0169
-64,-176,-11.0185
-63,-176,-11.0201
-62,-176,-11.0219
-61,-176,-11.0236
-60,-176,-11.0254
-59,-176,-11.0273
-58,-176,-11.0292
-57,-176,-11.0311
-56,-176,-11.0331
-55,-176,-11.0352
-54,-176,-11.0372
-53,-176,-11.0394
-52,-176,-11.0416
-51,-176,-11.0438
-50,-176,-11.0461
-49,-176,-11.0484
-48,-176,-11.0507
-47,-176,-11.0531
-46,-176,-11.0556
-45,-176,-11.0581
-44,-176,-11.0606
-43,-176,-11.0632
-42,-176,-11.0659
-41,-176,-11.0685
-40,-176,-11.0713
-39,-176,-11.074
-38,-176,-11.0769
-37,-176,-11.0797
-36,-176,-11.0826
-35,-176,-11.0856
-34,-176,-11.0886
-33,-176,-11.0916
-32,-176,-11.0947
-31,-176,-11.0978
-30,-176,-11.101
-29,-176,-11.1042
-28,-176,-11.1074
-27,-176,-11.1107
-26,-176,-11.1141
-25,-176,-11.1175
-24,-176,-11.1209
-23,-176,-11.1244
-22,-176,-11.1279
-21,-176,-11.1315
-20,-176,-11.1351
-19,-176,-11.1388
-18,-176,-11.1425
-17,-176,-11.1462
-16,-176,-11.15
-15,-176,-11.1538
-14,-176,-11.1577
-13,-176,-11.1616
-12,-176,-11.1656
-11,-176,-11.1696
-10,-176,-11.1736
-9,-176,-11.1777
-8,-176,-11.1818
-7,-176,-11.186
-6,-176,-11.1902
-5,-176,-11.1945
-4,-176,-11.1988
-3,-176,-11.2031
-2,-176,-11.2075
-1,-176,-11.2119
0,-176,-11.2164
1,-176,-11.2208
2,-176,-11.2254
3,-176,-11.2299
4,-176,-11.2345
5,-176,-11.2392
6,-176,-11.2438
7,-176,-11.2485
8,-176,-11.2533
9,-176,-11.258
10,-176,-11.2628
11,-176,-11.2677
12,-176,-11.2725
13,-176,-11.2774
14,-176,-11.2823
15,-176,-11.2872
16,-176,-11.2922
17,-176,-11.2972
18,-176,-11.3021
19,-176,-11.3072
20,-176,-11.3122
21,-176,-11.3172
22,-176,-11.3223
23,-176,-11.3274
24,-176,-11.3324
25,-176,-11.3375
26,-176,-11.3426
27,-176,-11.3477
28,-176,-11.3528
29,-176,-11.3579
30,-176,-11.363
31,-176,-11.3681
32,-176,-11.3732
33,-176,-11.3782
34,-176,-11.3833
35,-176,-11.3884
36,-176,-11.3934
37,-176,-11.3984
38,-176,-11.4034
39,-176,-11.4083
40,-176,-11.4133
41,-176,-11.4182
42,-176,-11.4231
43,-176,-11.4279
44,-176,-11.4327
45,-176,-11.4375
46,-176,-11.4422
47,-176,-11.4468
48,-176,-11.4515
49,-176,-11.456
50,-176,-11.4605
51,-176,-11.465
52,-176,-11.4694
53,-176,-11.4737
54,-176,-11.478
55,-176,-11.4821
56,-176,-11.4863
57,-176,-11.4903
58,-176,-11.4943
59,-176,-11.4981
60,-176,-11.5019
61,-176,-11.5056
62,-176,-11.5092
63,-176,-11.5128
64,-176,-11.5162
65,-176,-11.5195
66,-176,-11.5227
67,-176,-11.5259
68,-176,-11.5289
69,-176,-11.5318
70,-176,-11.5346
71,-176,-11.5373
72,-176,-11.5399
73,-176,-11.5423
74,-176,-11.5446
75,-176,-11.5469
76,-176,-11.5489
77,-176,-11.5509
78,-176,-11.5527
79,-176,-11.5545
80,-176,-11.556
81,-176,-11.5575
82,-176,-11.5588
83,-176,-11.56
84,-176,-11.561
85,-176,-11.5619
86,-176,-11.5627
87,-176,-11.5634
88,-176,-11.5639
89,-176,-11.5642
90,-176,-11.5644
91,-176,-11.5645
92,-176,-11.5645
93,-176,-11.5643
94,-176,-11.5639
95,-176,-11.5634
96,-176,-11.5628
97,-176,-11.5621
98,-176,-11.5612
99,-176,-11.5601
100,-176,-11.559
101,-176,-11.5577
102,-176,-11.5562
103,-176,-11.5547
104,-176,-11.5529
105,-176,-11.5511
106,-176,-11.5491
107,-176,-11.547
108,-176,-11.5448
109,-176,-11.5424
110,-176,-11.54
111,-176,-11.5374
112,-176,-11.5346
113,-176,-11.5318
114,-176,-11.5288
115,-176,-11.5258
116,-176,-11.5226
117,-176,-11.5193
118,-176,-11.5159
119,-176,-11.5124
120,-176,-11.5088
121,-176,-11.5051
122,-176,-11.5013
123,-176,-11.4974
124,-176,-11.4934
125,-176,-11.4893
126,-176,-11.4851
127,-176,-11.4809
128,-176,-11.4765
129,-176,-11.4721
130,-176,-11.4676
131,-176,-11.4631
132,-176,-11.4584
133,-176,-11.4537
134,-176,-11.449
135,-176,-11.4441
136,-176,-11.4393
137,-176,-11.4343
138,-176,-11.4293
139,-176,-11.4243
140,-176,-11.4192
141,-176,-11.4141
142,-176,-11.4089
143,-176,-11.4037
144,-176,-11.3985
145,-176,-11.3932
146,-176,-11.3879
147,-176,-11.3826
148,-176,-11.3773
149,-176,-11.3719
150,-176,-11.3665
151,-176,-11.3611
152,-176,-11.3557
153,-176,-11.3503
154,-176,-11.3449
155,-176,-11.3394
156,-176,-11.334
157,-176,-11.3285
158,-176,-11.3231
159,-176,-11.3177
160,-176,-11.3122
161,-176,-11.3068
162,-176,-11.3014
163,-176,-11.296
164,-176,-11.2906
165,-176,-11.2853
166,-176,-11.2799
167,-176,-11.2746
168,-176,-11.2693
169,-176,-11.264
170,-176,-11.2588
171,-176,-11.2535
172,-176,-11.2483
173,-176,-11.2432
174,-176,-11.238
175,-176,-11.2329
176,-176,-11.2279
177,-176,-11.2228
178,-176,-11.2178
179,-176,-11.2129
180,-176,-11.208
-180,-175,-11.1737
-179,-175,-11.1679
-178,-175,-11.1621
-177,-175,-11.1565
-176,-175,-11.1508
-175,-175,-11.1453
-174,-175,-11.1398
-173,-175,-11.1343
-172,-175,-11.129
-171,-175,-11.1237
-170,-175,-11.1185
-169,-175,-11.1133
-168,-175,-11.1082
-167,-175,-11.1032
-166,-175,-11.0983
-165,-175,-11.0934
-164,-175,-11.0886
-163,-175,-11.0839
-162,-175,-11.0792
-161,-175,-11.0746
-160,-175,-11.0701
-159,-175,-11.0657
-158,-175,-11.0613
-157,-175,-11.057
-156,-175,-11.0528
-155,-175,-11.0486
-154,-175,-11.0445
-153,-175,-11.0405
-152,-175,-11.0366
-151,-175,-11.0328
-150,-175,-11.029
-149,-175,-11.0253
-148,-175,-11.0216
-147,-175,-11.018
-146,-175,-11.0146
-145,-175,-11.0111
-144,-175,-11.0078
-143,-175,-11.0045
-142,-175,-11.0013
-141,-175,-10.9982
-140,-175,-10.9951
-139,-175,-10.9921
-138,-175,-10.9892
-137,-175,-10.9864
-136,-175,-10.9836
-135,-175,-10.9809
-134,-175,-10.9783
-133,-175,-10.9757
-132,-175,-10.9732
-131,-175,-10.9708
-130,-175,-10.9685
-129,-175,-10.9662
-128,-175,-10.964
-127,-175,-10.9619
-126,-175,-10.9598
-125,-175,-10.9578
-124,-175,-10.9559
-123,-175,-10.9541
-122,-175,-10.9523
-121,-175,-10.9506
-120,-175,-10.949
-119,-175,-10.9474
-118,-175,-10.9459
-117,-175,-10.9445
-116,-175,-10.9431
-115,-175,-10.9418
-114,-175,-10.9406
-113,-175,-10.9395
-112,-175,-10.9384
-111,-175,-10.9374
-110,-175,-10.9364
-109,-175,-10.9355
-108,-175,-10.9347
-107,-175,-10.934
-106,-175,-10.9333
-105,-175,-10.9327
-104,-175,-10.9322
-103,-175,-10.9317
-102,-175,-10.9313
-101,-175,-10.931
-100,-175,-10.9307
-99,-175,-10.9305
-98,-175,-10.9303
-97,-175,-10.9303
-96,-175,-10.9302
-95,-175,-10.9303
-94,-175,-10.9304
-93,-175,-10.9306
-92,-175,-10.9308
-91,-175,-10.9311
-90,-175,-10.9315
-89,-175,-10.9319
-88,-175,-10.9324
-87,-175,-10.933
-86,-175,-10.9336
-85,-175,-10.9342
-84,-175,-10.935
-83,-175,-10.9358
-82,-175,-10.9366
-81,-175,-10.9375
-80,-175,-10.9385
-79,-175,-10.9395
-78,-175,-10.9406
-77,-175,-10.9417
-76,-175,-10.9429
-75,-175,-10.9442
-74,-175,-10.9455
-73,-175,-10.9468
-72,-175,-10.9482
-71,-175,-10.9497
-70,-175,-10.9512
-69,-175,-10.9528
-68,-175,-10.9544
-67,-175,-10.9561
-66,-175,-10.9579
-65,-175,-10.9596
-64,-175,-10.9615
-63,-175,-10.9634
-62,-175,-10.9653
-61,-175,-10.9673
-60,-175,-10.9693
-59,-175,-10.9714
-58,-175,-10.9736
-57,-175,-10.9757
-56,-175,-10.978
-55,-175,-10.9803
-54,-175,-10.9826
-53,-175,-10.985
-52,-175,-10.9874
-51,-175,-10.9899
-50,-175,-10.9924
-49,-175,-10.995
-48,-175,-10.9976
-47,-175,-11.0003
-46,-175,-11.003
-45,-175,-11.0057
-44,-175,-11.0085
-43,-175,-11.0114
-42,-175,-11.0143
-41,-175,-11.0173
-40,-175,-11.0203
-39,-175,-11.0233
-38,-175,-11.0264
-37,-175,-11.0296
-36,-175,-11.0328
-35,-175,-11.036
-34,-175,-11.0393
-33,-175,-11.0426
-32,-175,-11.046
-31,-175,-11.0495
-30,-175,-11.053
-29,-175,-11.0565
-28,-175,-11.0601
-27,-175,-11.0638
-26,-175,-11.0675
-25,-175,-11.0712
-24,-175,-11.075
-23,-175,-11.0789
-22,-175,-11.0828
-21,-175,-11.0867
-20,-175,-11.0908
-19,-175,-11.0948
-18,-175,-11.099
-17,-175,-11.1032
-16,-175,-11.1074
-15,-175,-11.1117
-14,-175,-11.116
-13,-175,-11.1204
-12,-175,-11.1249
-11,-175,-11.1294
-10,-175,-11.134
-9,-175,-11.1387
-8,-175,-11.1434
-7,-175,-11.1481
-6,-175,-11.1529
-5,-175,-11.1578
-4,-175,-11.1627
-3,-175,-11.1677
-2,-175,-11.1728
-1,-175,-11.1779
0,-175,-11.183
1,-175,-11.1883
2,-175,-11.1935
3,-175,-11.1989
4,-175,-11.2043
5,-175,-11.2097
6,-175,-11.2152
7,-175,-11.2208
8,-175,-11.2264
9,-175,-11.2321
10,-175,-11.2378
11,-175,-11.2436
12,-175,-11.2494
13,-175,-11.2553
14,-175,-11.2612
15,-175,-11.2672
16,-175,-11.2732
17,-175,-11.2793
18,-175,-11.2854
19,-175,-11.2915
20,-175,-11.2977
21,-175,-11.3039
22,-175,-11.3101
23,-175,-11.3164
24,-175,-11.3228
25,-175,-11.3291
26,-175,-11.3355
27,-175,-11.3419
28,-175,-11.3483
29,-175,-11.3547
30,-175,-11.3612
31,-175,-11.3676
32,-175,-11.3741
33,-175,-11.3806
34,-175,-11.387
35,-175,-11.3935
36,-175,-11.4
37,-175,-11.4064
38,-175,-11.4129
39,-175,-11.4193
40,-175,-11.4257
41,-175,-11.4321
42,-175,-11.4385
43,-175,-11.4448
44,-175,-11.4511
45,-175,-11.4574
46,-175,-11.4636
47,-175,-11.4698
48,-175,-11.4759
49,-175,-11.482
50,-175,-11.488
51,-175,-11.4939
52,-175,-11.4998
53,-175,-11.5056
54,-175,-11.5113
55,-175,-11.5169
56,-175,-11.5225
57,-175,-11.5279
58,-175,-11.5333
59,-175,-11.5386
60,-175,-11.5437
61,-175,-11.5488
62,-175,-11.5537
63,-175,-11.5585
64,-175,-11.5632
65,-175,-11.5678
66,-175,-11.5722
67,-175,-11.5765
68,-175,-11.5807
69,-175,-11.5847
70,-175,-11.5886
71,-175,-11.5923
72,-175,-11.5959
73,-175,-11.5993
74,-175,-11.6025
75,-175,-11.6056
76,-175,-11.6086
77,-175,-11.6113
78,-175,-11.6139
79,-175,-11.6163
80,-175,-11.6185
81,-175,-11.6206
82,-175,-11.6225
83,-175,-11.6242
84,-175,-11.6257
85,-175,-11.627
86,-175,-11.6281
87,-175,-11.6291
88,-175,-11.6298
89,-175,-11.6304
90,-175,-11.6308
91,-175,-11.6309
92,-175,-11.6309
93,-175,-11.6307
94,-175,-11.6303
95,-175,-11.6297
96,-175,-11.6289
97,-175,-11.6279
98,-175,-11.6268
99,-175,-11.6254
100,-175,-11.6239
101,-175,-11.6221
102,-175,-11.6202
103,-175,-11.6181
104,-175,-11.6158
105,-175,-11.6133
106,-175,-11.6107
107,-175,-11.6078
108,-175,-11.6048
109,-175,-11.6017
110,-175,-11.5983
111,-175,-11.5948
112,-175,-11.5912
113,-175,-11.5873
114,-175,-11.5833
115,-175,-11.5792
116,-175,-11.5749
117,-175,-11.5705
118,-175,-11.5659
119,-175,-11.5612
120,-175,-11.5564
121,-175,-11.5514
122,-175,-11.5463
123,-175,-11.5411
124,-175,-11.5358
125,-175,-11.5303
126,-175,-11.5247
127,-175,-11.5191
128,-175,-11.5133
129,-175,-11.5075
130,-175,-11.5015
131,-175,-11.4955
132,-175,-11.4893
133,-175,-11.4831
134,-175,-11.4769
135,-175,-11.4705
136,-175,-11.4641
137,-175,-11.4576
138,-175,-11.4511
139,-175,-11.4445
140,-175,-11.4379
141,-175,-11.4312
142,-175,-11.4245
143,-175,-11.4178
144,-175,-11.411
145,-175,-11.4042
146,-175,-11.3974
147,-175,-11.3905
148,-175,-11.3836
149,-175,-11.3768
150,-175,-11.3699
151,-175,-11.363
152,-175,-11.3561
153,-175,-11.3492
154,-175,-11.3423
155,-175,-11.3354
156,-175,-11.3286
157,-175,-11.3217
158,-175,-11.3149
159,-175,-11.308
160,-175,-11.3012
161,-175,-11.2945
162,-175,-11.2877
163,-175,-11.281
164,-175,-11.2744
165,-175,-11.2677
166,-175,-11.2611
167,-175,-11.2545
168,-175,-11.248
169,-175,-11.2415
170,-175,-11.2351
171,-175,-11.2287
172,-175,-11.2224
173,-175,-11.2161
174,-175,-11.2099
175,-175,-11.2037
176,-175,-11.1976
177,-175,-11.1915
178,-175,-11.1855
179,-175,-11.1796
180,-175,-11.1737
-180,-174,-11.1327
-179,-174,-11.1261
-178,-174,-11.1197
-177,-174,-11.1132
-176,-174,-11.1069
-175,-174,-11.1007
-174,-174,-11.0946
-173,-174,-11.0885
-172,-174,-11.0825
-171,-174,-11.0767
-170,-174,-11.0709
-169,-174,-11.0652
-168,-174,-11.0596
-167,-174,-11.0541
-166,-174,-11.0486
-165,-174,-11.0433
-164,-174,-11.0381
-163,-174,-11.0329
-162,-174,-11.0278
-161,-174,-11.0228
-160,-174,-11.0179
-159,-174,-11.0131
-158,-174,-11.0084
-157,-174,-11.0038
-156,-174,-10.9992
-155,-174,-10.9947
-154,-174,-10.9904
-153,-174,-10.9861
-152,-174,-10.9819
-151,-174,-10.9777
-150,-174,-10.9737
-149,-174,-10.9697
-148,-174,-10.9659
-147,-174,-10.9621
-146,-174,-10.9584
-145,-174,-10.9547
-144,-174,-10.9512
-143,-174,-10.9477
-142,-174,-10.9444
-141,-174,-10.9411
-140,-174,-10.9378
-139,-174,-10.9347
-138,-174,-10.9316
-137,-174,-10.9287
-136,-174,-10.9258
-135,-174,-10.9229
-134,-174,-10.9202
-133,-174,-10.9175
-132,-174,-10.915
-131,-174,-10.9125
-130,-174,-10.91
-129,-174,-10.9077
-128,-174,-10.9054
-127,-174,-10.9032
-126,-174,-10.9011
-125,-174,-10.8991
-124,-174,-10.8971
-123,-174,-10.8952
-122,-174,-10.8934
-121,-174,-10.8917
-120,-174,-10.89
-119,-174,-10.8884
-118,-174,-10.8869
-117,-174,-10.8855
-116,-174,-10.8841
-115,-174,-10.8828
-114,-174,-10.8816
-113,-174,-10.8805
-112,-174,-10.8794
-111,-174,-10.8784
-110,-174,-10.8775
-109,-174,-10.8767
-108,-174,-10.8759
-107,-174,-10.8752
-106,-174,-10.8746
-105,-174,-10.8741
-104,-174,-10.8736
-103,-174,-10.8732
-102,-174,-10.8729
-101,-174,-10.8726
-100,-174,-10.8724
-99,-174,-10.8723
-98,-174,-10.8723
-97,-174,-10.8723
-96,-174,-10.8724
-95,-174,-10.8725
-94,-174,-10.8728
-93,-174,-10.8731
-92,-174,-10.8734
-91,-174,-10.8739
-90,-174,-10.8744
-89,-174,-10.8749
-88,-174,-10.8756
-87,-174,-10.8762
-86,-174,-10.877
-85,-174,-10.8778
-84,-174,-10.8787
-83,-174,-10.8796
-82,-174,-10.8807
-81,-174,-10.8817
-80,-174,-10.8829
-79,-174,-10.884
-78,-174,-10.8853
-77,-174,-10.8866
-76,-174,-10.888
-75,-174,-10.8894
-74,-174,-10.8908
-73,-174,-10.8924
-72,-174,-10.894
-71,-174,-10.8956
-70,-174,-10.8973
-69,-174,-10.899
-68,-174,-10.9008
-67,-174,-10.9027
-66,-174,-10.9046
-65,-174,-10.9066
-64,-174,-10.9086
-63,-174,-10.9106
-62,-174,-10.9127
-61,-174,-10.9149
-60,-174,-10.9171
-59,-174,-10.9193
-58,-174,-10.9216
-57,-174,-10.924
-56,-174,-10.9263
-55,-174,-10.9288
-54,-174,-10.9313
-53,-174,-10.9338
-52,-174,-10.9364
-51,-174,-10.939
-50,-174,-10.9416
-49,-174,-10.9443
-48,-174,-10.9471
-47,-174,-10.9499
-46,-174,-10.9527
-45,-174,-10.9556
-44,-174,-10.9586
-43,-174,-10.9615
-42,-174,-10.9646
-41,-174,-10.9676
-40,-174,-10.9707
-39,-174,-10.9739
-38,-174,-10.9771
-37,-174,-10.9804
-36,-174,-10.9837
-35,-174,-10.9871
-34,-174,-10.9905
-33,-174,-10.9939
-32,-174,-10.9974
-31,-174,-11.001
-30,-174,-11.0046
-29,-174,-11.0083
-28,-174,-11.012
-27,-174,-11.0158
-26,-174,-11.0196
-25,-174,-11.0235
-24,-174,-11.0274
-23,-174,-11.0314
-22,-174,-11.0355
-21,-174,-11.0396
-20,-174,-11.0438
-19,-174,-11.0481
-18,-174,-11.0524
-17,-174,-11.0568
-16,-174,-11.0612
-15,-174,-11.0657
-14,-174,-11.0703
-13,-174,-11.075
-12,-174,-11.0797
-11,-174,-11.0845
-10,-174,-11.0894
-9,-174,-11.0943
-8,-174,-11.0993
-7,-174,-11.1044
-6,-174,-11.1096
-5,-174,-11.1148
-4,-174,-11.1202
-3,-174,-11.1256
-2,-174,-11.1311
-1,-174,-11.1366
0,-174,-11.1423
1,-174,-11.148
2,-174,-11.1538
3,-174,-11.1597
4,-174,-11.1657
5,-174,-11.1717
6,-174,-11.1779
7,-174,-11.1841
8,-174,-11.1904
9,-174,-11.1967
10,-174,-11.2032
11,-174,-11.2098
12,-174,-11.2164
13,-174,-11.2231
14,-174,-11.2298
15,-174,-11.2367
16,-174,-11.2436
17,-174,-11.2506
18,-174,-11.2577
19,-174,-11.2648
20,-174,-11.2721
21,-174,-11.2793
22,-174,-11.2867
23,-174,-11.2941
24,-174,-11.3016
25,-174,-11.3091
26,-174,-11.3167
27,-174,-11.3243
28,-174,-11.332
29,-174,-11.3397
30,-174,-11.3475
31,-174,-11.3553
32,-174,-11.3631
33,-174,-11.371
34,-174,-11.3789
35,-174,-11.3868
36,-174,-11.3947
37,-174,-11.4026
38,-174,-11.4106
39,-174,-11.4185
40,-174,-11.4265
41,-174,-11.4344
42,-174,-11.4424
43,-174,-11.4503
44,-174,-11.4582
45,-174,-11.466
46,-174,-11.4739
47,-174,-11.4816
48,-174,-11.4894
49,-174,-11.4971
50,-174,-11.5047
51,-174,-11.5122
52,-174,-11.5197
53,-174,-11.5271
54,-174,-11.5345
55,-174,-11.5417
56,-174,-11.5488
57,-174,-11.5559
58,-174,-11.5628
59,-174,-11.5696
60,-174,-11.5763
61,-174,-11.5828
62,-174,-11.5893
63,-174,-11.5955
64,-174,-11.6017
65,-174,-11.6077
66,-174,-11.6135
67,-174,-11.6191
68,-174,-11.6246
69,-174,-11.6299
70,-174,-11.635
71,-174,-11.6399
72,-174,-11.6447
73,-174,-11.6492
74,-174,-11.6535
75,-174,-11.6577
76,-174,-11.6616
77,-174,-11.6653
78,-174,-11.6687
79,-174,-11.672
80,-174,-11.675
81,-174,-11.6778
82,-174,-11.6803
83,-174,-11.6826
84,-174,-11.6847
85,-174,-11.6865
86,-174,-11.688
87,-174,-11.6893
88,-174,-11.6904
89,-174,-11.6912
90,-174,-11.6918
91,-174,-11.6921
92,-174,-11.6921
93,-174,-11.6919
94,-174,-11.6915
95,-174,-11.6907
96,-174,-11.6898
97,-174,-11.6885
98,-174,-11.6871
99,-174,-11.6853
100,-174,-11.6834
101,-174,-11.6811
102,-174,-11.6787
103,-174,-11.676
104,-174,-11.673
105,-174,-11.6698
106,-174,-11.6664
107,-174,-11.6628
108,-174,-11.6589
109,-174,-11.6548
110,-174,-11.6505
111,-174,-11.646
112,-174,-11.6413
113,-174,-11.6363
114,-174,-11.6312
115,-174,-11.6259
116,-174,-11.6204
117,-174,-11.6147
118,-174,-11.6088
119,-174,-11.6027
120,-174,-11.5965
121,-174,-11.5902
122,-174,-11.5836
123,-174,-11.577
124,-174,-11.5702
125,-174,-11.5632
126,-174,-11.5561
127,-174,-11.5489
